id,date,gu,patient_count
984,2020-07-23,관악구,1
985,2020-07-23,구로구,1
986,2020-07-23,도봉구,1
987,2020-07-23,동작구,1
988,2020-07-23,성동구,1
989,2020-07-23,송파구,11
990,2020-07-23,영등포구,1
992,2020-07-24,강서구,4
993,2020-07-24,금천구,1
994,2020-07-24,동작구,1
995,2020-07-24,송파구,3
996,2020-07-24,은평구,2
998,2020-07-25,동대문구,1
999,2020-07-25,마포구,1
1000,2020-07-25,서초구,1
1001,2020-07-25,송파구,2
1002,2020-07-25,양천구,1
1003,2020-07-26,강남구,1
1004,2020-07-26,강동구,1
1005,2020-07-26,강서구,1
1006,2020-07-26,관악구,1
1007,2020-07-26,마포구,1
1008,2020-07-26,송파구,1
1009,2020-07-26,용산구,1
1010,2020-07-26,종로구,1
1011,2020-07-26,중구,1
1012,2020-07-27,강북구,1
1013,2020-07-27,관악구,1
1015,2020-07-27,마포구,1
1016,2020-07-27,송파구,1
1018,2020-07-28,강북구,2
1019,2020-07-28,관악구,1
1020,2020-07-28,마포구,1
1021,2020-07-28,성북구,1
1022,2020-07-28,송파구,1
1023,2020-07-28,영등포구,1
1024,2020-07-28,중구,1
1025,2020-07-29,관악구,1
1026,2020-07-29,구로구,1
1027,2020-07-29,성북구,1
1028,2020-07-30,강남구,1
1029,2020-07-30,강동구,1
1030,2020-07-30,강서구,1
1031,2020-07-30,관악구,2
1032,2020-07-30,서초구,2
1033,2020-07-30,송파구,1
1034,2020-07-30,은평구,1
1035,2020-07-31,마포구,1
1036,2020-07-31,서초구,1
1037,2020-08-01,강서구,2
1038,2020-08-01,양천구,1
1039,2020-08-01,종로구,1
1040,2020-08-02,강서구,1
1041,2020-08-02,동대문구,1
1042,2020-08-02,성북구,1
1043,2020-08-02,용산구,1
1045,2020-08-03,강서구,2
1046,2020-08-03,관악구,1
1047,2020-08-03,도봉구,1
1048,2020-08-03,마포구,1
1049,2020-08-03,성북구,1
1050,2020-08-03,송파구,1
1051,2020-08-03,중구,2
1052,2020-08-04,도봉구,1
1053,2020-08-04,성북구,1
1054,2020-08-04,송파구,1
1055,2020-08-04,영등포구,1
1056,2020-08-04,은평구,2
1057,2020-08-05,동대문구,1
1058,2020-08-05,서초구,2
1059,2020-08-05,성동구,2
1060,2020-08-05,용산구,2
1062,2020-08-06,도봉구,2
1063,2020-08-06,동작구,1
1064,2020-08-06,마포구,2
1065,2020-08-06,성동구,1
1066,2020-08-06,성북구,1
1067,2020-08-06,용산구,2
1069,2020-08-07,강남구,3
1070,2020-08-07,강서구,1
1071,2020-08-07,도봉구,1
1072,2020-08-07,동작구,1
1073,2020-08-07,마포구,1
1074,2020-08-07,서초구,2
1075,2020-08-07,성동구,1
1076,2020-08-07,성북구,2
1077,2020-08-07,영등포구,1
1078,2020-08-07,용산구,1
1080,2020-08-08,광진구,1
1082,2020-08-08,도봉구,1
1083,2020-08-08,마포구,1
1084,2020-08-08,서대문구,1
1085,2020-08-08,성북구,3
1086,2020-08-08,은평구,1
1087,2020-08-08,종로구,1
1089,2020-08-09,관악구,1
1090,2020-08-09,광진구,1
1091,2020-08-09,구로구,2
1092,2020-08-09,노원구,1
1093,2020-08-09,동대문구,1
1094,2020-08-09,마포구,1
1095,2020-08-09,서대문구,1
1096,2020-08-09,송파구,1
1097,2020-08-09,용산구,1
1098,2020-08-09,은평구,1
1099,2020-08-09,중구,1
1102,2020-08-10,동작구,1
1103,2020-08-10,서초구,1
1104,2020-08-10,양천구,2
1105,2020-08-10,영등포구,1
1107,2020-08-11,강남구,1
1108,2020-08-11,강북구,1
1109,2020-08-11,관악구,1
1111,2020-08-11,도봉구,1
1112,2020-08-11,동작구,2
1113,2020-08-11,서초구,1
1114,2020-08-11,성동구,1
1115,2020-08-11,영등포구,1
1116,2020-08-11,은평구,3
1118,2020-08-12,강서구,3
1119,2020-08-12,관악구,1
1120,2020-08-12,광진구,2
1121,2020-08-12,노원구,1
1122,2020-08-12,서초구,2
1123,2020-08-12,성동구,1
1124,2020-08-12,성북구,2
1125,2020-08-12,양천구,2
1126,2020-08-12,용산구,1
1127,2020-08-12,은평구,4
1128,2020-08-12,종로구,1
1129,2020-08-12,중구,2
1131,2020-08-13,강북구,1
1132,2020-08-13,강서구,2
1133,2020-08-13,관악구,1
1134,2020-08-13,광진구,7
1136,2020-08-13,도봉구,1
1137,2020-08-13,동대문구,2
1138,2020-08-13,동작구,2
1139,2020-08-13,서대문구,1
1140,2020-08-13,서초구,4
1141,2020-08-13,성북구,8
1142,2020-08-13,양천구,1
1143,2020-08-13,은평구,2
1144,2020-08-13,중구,1
1145,2020-08-13,중랑구,1
1146,2020-08-14,강남구,5
1147,2020-08-14,강동구,5
1148,2020-08-14,강서구,2
1149,2020-08-14,관악구,2
1150,2020-08-14,노원구,4
1151,2020-08-14,도봉구,1
1152,2020-08-14,동대문구,3
1153,2020-08-14,동작구,2
1154,2020-08-14,마포구,6
1155,2020-08-14,서대문구,3
1156,2020-08-14,서초구,8
1157,2020-08-14,성동구,1
1158,2020-08-14,성북구,15
1159,2020-08-14,송파구,6
1160,2020-08-14,양천구,1
1161,2020-08-14,영등포구,2
1162,2020-08-14,용산구,1
1163,2020-08-14,은평구,1
1164,2020-08-14,중구,1
1165,2020-08-14,중랑구,1
1167,2020-08-15,강남구,3
1168,2020-08-15,강동구,2
1169,2020-08-15,강북구,9
1170,2020-08-15,강서구,7
1171,2020-08-15,관악구,5
1172,2020-08-15,광진구,7
1173,2020-08-15,금천구,3
1175,2020-08-15,노원구,14
1176,2020-08-15,도봉구,9
1177,2020-08-15,동대문구,6
1178,2020-08-15,동작구,1
1179,2020-08-15,서대문구,1
1180,2020-08-15,서초구,2
1181,2020-08-15,성동구,1
1182,2020-08-15,성북구,39
1183,2020-08-15,송파구,7
1184,2020-08-15,양천구,2
1185,2020-08-15,영등포구,1
1186,2020-08-15,용산구,4
1187,2020-08-15,은평구,5
1188,2020-08-15,중랑구,8
1190,2020-08-16,강남구,1
1191,2020-08-16,강동구,5
1192,2020-08-16,강북구,3
1193,2020-08-16,강서구,6
1194,2020-08-16,광진구,3
1196,2020-08-16,노원구,15
1197,2020-08-16,도봉구,3
1198,2020-08-16,동대문구,3
1199,2020-08-16,동작구,1
1200,2020-08-16,마포구,4
1201,2020-08-16,성동구,1
1202,2020-08-16,성북구,18
1203,2020-08-16,송파구,8
1204,2020-08-16,양천구,1
1205,2020-08-16,용산구,3
1206,2020-08-16,은평구,2
1207,2020-08-16,종로구,2
1208,2020-08-16,중구,1
1209,2020-08-16,중랑구,5
1211,2020-08-17,강남구,2
1212,2020-08-17,강동구,5
1213,2020-08-17,강북구,8
1214,2020-08-17,강서구,2
1215,2020-08-17,관악구,2
1216,2020-08-17,광진구,4
1217,2020-08-17,구로구,2
1218,2020-08-17,금천구,1
1219,2020-08-17,노원구,10
1220,2020-08-17,도봉구,3
1221,2020-08-17,동대문구,6
1222,2020-08-17,동작구,11
1223,2020-08-17,마포구,3
1224,2020-08-17,서대문구,1
1225,2020-08-17,서초구,1
1226,2020-08-17,성북구,22
1227,2020-08-17,송파구,10
1228,2020-08-17,양천구,3
1229,2020-08-17,영등포구,1
1230,2020-08-17,은평구,5
1231,2020-08-17,중구,1
1232,2020-08-17,중랑구,9
1234,2020-08-18,강남구,6
1235,2020-08-18,강동구,8
1236,2020-08-18,강북구,8
1237,2020-08-18,강서구,2
1238,2020-08-18,관악구,5
1239,2020-08-18,광진구,3
1240,2020-08-18,구로구,6
1241,2020-08-18,금천구,1
1243,2020-08-18,노원구,9
1244,2020-08-18,도봉구,4
1245,2020-08-18,동대문구,6
1246,2020-08-18,동작구,5
1247,2020-08-18,마포구,8
1248,2020-08-18,서대문구,3
1249,2020-08-18,서초구,6
1250,2020-08-18,성동구,2
1251,2020-08-18,성북구,20
1252,2020-08-18,송파구,11
1253,2020-08-18,양천구,4
1254,2020-08-18,영등포구,3
1255,2020-08-18,용산구,4
1256,2020-08-18,은평구,6
1257,2020-08-18,종로구,4
1258,2020-08-18,중구,1
1259,2020-08-18,중랑구,9
1261,2020-08-19,강남구,5
1262,2020-08-19,강동구,15
1263,2020-08-19,강북구,9
1264,2020-08-19,강서구,4
1265,2020-08-19,관악구,3
1266,2020-08-19,광진구,2
1267,2020-08-19,구로구,2
1268,2020-08-19,노원구,9
1269,2020-08-19,도봉구,2
1270,2020-08-19,동대문구,5
1271,2020-08-19,동작구,5
1272,2020-08-19,마포구,2
1273,2020-08-19,서대문구,4
1274,2020-08-19,서초구,3
1275,2020-08-19,성북구,18
1276,2020-08-19,송파구,14
1277,2020-08-19,양천구,2
1278,2020-08-19,영등포구,2
1279,2020-08-19,은평구,11
1280,2020-08-19,종로구,4
1281,2020-08-19,중랑구,3
1283,2020-08-20,강남구,5
1284,2020-08-20,강동구,4
1285,2020-08-20,강북구,2
1286,2020-08-20,강서구,14
1287,2020-08-20,관악구,3
1288,2020-08-20,광진구,3
1289,2020-08-20,구로구,5
1290,2020-08-20,금천구,2
1291,2020-08-20,노원구,6
1292,2020-08-20,도봉구,6
1293,2020-08-20,동대문구,6
1294,2020-08-20,동작구,2
1295,2020-08-20,마포구,2
1296,2020-08-20,서초구,6
1297,2020-08-20,성동구,4
1298,2020-08-20,성북구,9
1299,2020-08-20,송파구,12
1300,2020-08-20,양천구,2
1301,2020-08-20,영등포구,1
1302,2020-08-20,용산구,2
1303,2020-08-20,은평구,10
1304,2020-08-20,종로구,3
1305,2020-08-20,중구,4
1306,2020-08-20,중랑구,7
1308,2020-08-21,강남구,5
1309,2020-08-21,강동구,3
1310,2020-08-21,강북구,6
1311,2020-08-21,강서구,7
1312,2020-08-21,관악구,4
1313,2020-08-21,광진구,7
1314,2020-08-21,구로구,8
1315,2020-08-21,금천구,2
1317,2020-08-21,노원구,4
1318,2020-08-21,도봉구,1
1319,2020-08-21,동대문구,6
1320,2020-08-21,동작구,4
1321,2020-08-21,마포구,8
1322,2020-08-21,서대문구,6
1323,2020-08-21,서초구,4
1324,2020-08-21,성동구,3
1325,2020-08-21,성북구,8
1326,2020-08-21,송파구,12
1327,2020-08-21,양천구,6
1328,2020-08-21,영등포구,1
1329,2020-08-21,용산구,2
1330,2020-08-21,은평구,8
1331,2020-08-21,종로구,2
1332,2020-08-21,중구,2
1333,2020-08-21,중랑구,2
1335,2020-08-22,강남구,7
1336,2020-08-22,강동구,12
1337,2020-08-22,강북구,4
1338,2020-08-22,강서구,7
1339,2020-08-22,관악구,4
1340,2020-08-22,광진구,2
1341,2020-08-22,구로구,2
1342,2020-08-22,금천구,1
1343,2020-08-22,노원구,14
1344,2020-08-22,도봉구,3
1345,2020-08-22,동대문구,4
1346,2020-08-22,동작구,9
1347,2020-08-22,마포구,4
1348,2020-08-22,서대문구,1
1349,2020-08-22,서초구,7
1350,2020-08-22,성동구,1
1351,2020-08-22,성북구,15
1352,2020-08-22,송파구,5
1353,2020-08-22,양천구,4
1354,2020-08-22,영등포구,6
1355,2020-08-22,용산구,4
1356,2020-08-22,은평구,11
1357,2020-08-22,종로구,1
1358,2020-08-22,중구,1
1359,2020-08-22,중랑구,5
1361,2020-08-23,강남구,5
1362,2020-08-23,강동구,4
1363,2020-08-23,강북구,2
1364,2020-08-23,강서구,6
1365,2020-08-23,관악구,2
1366,2020-08-23,광진구,1
1367,2020-08-23,구로구,4
1368,2020-08-23,금천구,3
1369,2020-08-23,노원구,4
1370,2020-08-23,동대문구,4
1371,2020-08-23,동작구,1
1372,2020-08-23,마포구,3
1373,2020-08-23,서대문구,2
1374,2020-08-23,서초구,1
1375,2020-08-23,성동구,2
1376,2020-08-23,성북구,8
1377,2020-08-23,송파구,5
1378,2020-08-23,양천구,9
1379,2020-08-23,영등포구,3
1380,2020-08-23,용산구,5
1381,2020-08-23,은평구,6
1382,2020-08-23,종로구,2
1383,2020-08-23,중구,3
1384,2020-08-23,중랑구,8
1386,2020-08-24,강남구,5
1387,2020-08-24,강동구,10
1388,2020-08-24,강북구,2
1389,2020-08-24,강서구,2
1390,2020-08-24,관악구,8
1391,2020-08-24,광진구,6
1392,2020-08-24,구로구,2
1393,2020-08-24,금천구,2
1394,2020-08-24,노원구,17
1395,2020-08-24,도봉구,6
1396,2020-08-24,동대문구,3
1397,2020-08-24,동작구,1
1398,2020-08-24,마포구,2
1399,2020-08-24,서대문구,4
1400,2020-08-24,서초구,5
1401,2020-08-24,성동구,2
1402,2020-08-24,성북구,10
1403,2020-08-24,송파구,8
1404,2020-08-24,양천구,6
1405,2020-08-24,영등포구,4
1406,2020-08-24,용산구,3
1407,2020-08-24,은평구,6
1408,2020-08-24,종로구,1
1409,2020-08-24,중랑구,13
1411,2020-08-25,강남구,7
1412,2020-08-25,강동구,5
1413,2020-08-25,강북구,5
1414,2020-08-25,강서구,12
1415,2020-08-25,관악구,9
1416,2020-08-25,광진구,7
1417,2020-08-25,구로구,3
1418,2020-08-25,금천구,7
1420,2020-08-25,노원구,6
1421,2020-08-25,도봉구,1
1422,2020-08-25,동대문구,4
1423,2020-08-25,동작구,3
1424,2020-08-25,마포구,8
1425,2020-08-25,서대문구,6
1426,2020-08-25,서초구,5
1427,2020-08-25,성동구,5
1428,2020-08-25,성북구,5
1429,2020-08-25,송파구,6
1430,2020-08-25,양천구,8
1431,2020-08-25,영등포구,14
1432,2020-08-25,용산구,2
1433,2020-08-25,은평구,9
1434,2020-08-25,종로구,4
1435,2020-08-25,중구,1
1436,2020-08-25,중랑구,5
1438,2020-08-26,강남구,2
1439,2020-08-26,강동구,2
1440,2020-08-26,강서구,10
1441,2020-08-26,관악구,7
1442,2020-08-26,광진구,1
1443,2020-08-26,구로구,8
1444,2020-08-26,금천구,3
1445,2020-08-26,노원구,18
1446,2020-08-26,도봉구,2
1447,2020-08-26,동작구,6
1448,2020-08-26,마포구,2
1449,2020-08-26,서대문구,4
1450,2020-08-26,서초구,2
1451,2020-08-26,성북구,8
1452,2020-08-26,송파구,8
1453,2020-08-26,양천구,2
1454,2020-08-26,용산구,3
1455,2020-08-26,은평구,4
1456,2020-08-26,종로구,2
1457,2020-08-26,중구,1
1458,2020-08-26,중랑구,4
1460,2020-08-27,강남구,4
1461,2020-08-27,강동구,7
1462,2020-08-27,강북구,7
1463,2020-08-27,강서구,4
1464,2020-08-27,관악구,14
1465,2020-08-27,광진구,4
1466,2020-08-27,구로구,7
1467,2020-08-27,금천구,1
1469,2020-08-27,노원구,17
1470,2020-08-27,도봉구,4
1471,2020-08-27,동대문구,2
1472,2020-08-27,동작구,8
1473,2020-08-27,마포구,12
1474,2020-08-27,서대문구,2
1475,2020-08-27,서초구,3
1476,2020-08-27,성북구,7
1477,2020-08-27,송파구,16
1478,2020-08-27,양천구,3
1479,2020-08-27,영등포구,7
1480,2020-08-27,용산구,4
1481,2020-08-27,은평구,9
1482,2020-08-27,종로구,3
1483,2020-08-27,중구,2
1484,2020-08-27,중랑구,4
1486,2020-08-28,강남구,4
1487,2020-08-28,강동구,2
1488,2020-08-28,강북구,4
1489,2020-08-28,강서구,4
1490,2020-08-28,관악구,10
1491,2020-08-28,광진구,5
1492,2020-08-28,구로구,2
1493,2020-08-28,금천구,3
1494,2020-08-28,노원구,7
1495,2020-08-28,도봉구,6
1496,2020-08-28,동대문구,2
1497,2020-08-28,동작구,12
1498,2020-08-28,마포구,2
1499,2020-08-28,서대문구,5
1500,2020-08-28,서초구,6
1501,2020-08-28,성북구,6
1502,2020-08-28,송파구,14
1503,2020-08-28,양천구,3
1504,2020-08-28,영등포구,5
1505,2020-08-28,용산구,1
1506,2020-08-28,은평구,1
1507,2020-08-28,중구,3
1508,2020-08-28,중랑구,4
1510,2020-08-29,강남구,4
1511,2020-08-29,강동구,1
1512,2020-08-29,강북구,3
1513,2020-08-29,강서구,6
1514,2020-08-29,관악구,8
1515,2020-08-29,광진구,6
1516,2020-08-29,구로구,6
1517,2020-08-29,금천구,2
1519,2020-08-29,노원구,18
1520,2020-08-29,도봉구,2
1521,2020-08-29,동대문구,6
1522,2020-08-29,동작구,15
1523,2020-08-29,마포구,3
1524,2020-08-29,서대문구,5
1525,2020-08-29,서초구,3
1526,2020-08-29,성동구,2
1527,2020-08-29,성북구,7
1528,2020-08-29,송파구,12
1529,2020-08-29,양천구,9
1530,2020-08-29,영등포구,13
1531,2020-08-29,은평구,9
1532,2020-08-29,종로구,4
1533,2020-08-29,중구,2
1534,2020-08-29,중랑구,7
1536,2020-08-30,강남구,2
1537,2020-08-30,강동구,2
1538,2020-08-30,강북구,4
1539,2020-08-30,강서구,4
1540,2020-08-30,관악구,5
1541,2020-08-30,광진구,2
1542,2020-08-30,구로구,1
1543,2020-08-30,금천구,2
1545,2020-08-30,노원구,7
1546,2020-08-30,도봉구,7
1547,2020-08-30,동대문구,2
1548,2020-08-30,동작구,13
1549,2020-08-30,마포구,1
1550,2020-08-30,서대문구,1
1551,2020-08-30,성동구,1
1552,2020-08-30,성북구,4
1553,2020-08-30,송파구,1
1554,2020-08-30,양천구,1
1555,2020-08-30,은평구,3
1556,2020-08-30,중구,1
1557,2020-08-30,중랑구,2
1559,2020-08-31,강남구,12
1560,2020-08-31,강동구,2
1561,2020-08-31,강북구,7
1562,2020-08-31,강서구,7
1563,2020-08-31,관악구,10
1564,2020-08-31,금천구,1
1566,2020-08-31,노원구,11
1567,2020-08-31,도봉구,5
1568,2020-08-31,동대문구,1
1569,2020-08-31,동작구,4
1570,2020-08-31,마포구,3
1571,2020-08-31,서대문구,1
1572,2020-08-31,서초구,5
1573,2020-08-31,성동구,2
1574,2020-08-31,성북구,6
1575,2020-08-31,송파구,3
1576,2020-08-31,양천구,6
1577,2020-08-31,용산구,2
1578,2020-08-31,은평구,3
1579,2020-08-31,종로구,2
1580,2020-08-31,중랑구,6
1582,2020-09-01,강남구,9
1583,2020-09-01,강동구,4
1584,2020-09-01,강북구,6
1585,2020-09-01,강서구,5
1586,2020-09-01,관악구,6
1587,2020-09-01,광진구,4
1588,2020-09-01,금천구,1
1589,2020-09-01,노원구,4
1590,2020-09-01,도봉구,3
1591,2020-09-01,동대문구,5
1592,2020-09-01,마포구,1
1593,2020-09-01,서대문구,3
1594,2020-09-01,서초구,4
1595,2020-09-01,성동구,2
1596,2020-09-01,성북구,4
1597,2020-09-01,송파구,1
1598,2020-09-01,양천구,2
1599,2020-09-01,영등포구,3
1600,2020-09-01,용산구,1
1601,2020-09-01,은평구,7
1602,2020-09-01,종로구,2
1603,2020-09-01,중랑구,6
1605,2020-09-02,강남구,4
1606,2020-09-02,강동구,7
1607,2020-09-02,강북구,2
1608,2020-09-02,강서구,4
1609,2020-09-02,관악구,10
1610,2020-09-02,광진구,2
1611,2020-09-02,구로구,1
1612,2020-09-02,노원구,5
1613,2020-09-02,도봉구,1
1614,2020-09-02,동대문구,1
1615,2020-09-02,동작구,2
1616,2020-09-02,마포구,2
1617,2020-09-02,서초구,2
1618,2020-09-02,성동구,1
1619,2020-09-02,성북구,2
1620,2020-09-02,송파구,2
1621,2020-09-02,양천구,1
1622,2020-09-02,영등포구,4
1623,2020-09-02,용산구,2
1624,2020-09-02,은평구,3
1625,2020-09-02,중구,2
1626,2020-09-02,중랑구,2
1628,2020-09-03,강남구,4
1629,2020-09-03,강동구,3
1630,2020-09-03,관악구,5
1631,2020-09-03,광진구,4
1632,2020-09-03,노원구,3
1633,2020-09-03,도봉구,2
1634,2020-09-03,동대문구,1
1635,2020-09-03,마포구,1
1636,2020-09-03,서대문구,1
1637,2020-09-03,서초구,5
1638,2020-09-03,성동구,2
1639,2020-09-03,성북구,2
1640,2020-09-03,양천구,1
1641,2020-09-03,은평구,1
1642,2020-09-03,중랑구,5
1644,2020-09-04,강남구,5
1645,2020-09-04,강동구,3
1646,2020-09-04,강서구,1
1647,2020-09-04,관악구,2
1648,2020-09-04,광진구,4
1649,2020-09-04,금천구,1
1650,2020-09-04,노원구,2
1651,2020-09-04,도봉구,2
1652,2020-09-04,동대문구,1
1653,2020-09-04,마포구,4
1654,2020-09-04,서대문구,3
1655,2020-09-04,서초구,2
1656,2020-09-04,성동구,5
1657,2020-09-04,성북구,1
1658,2020-09-04,송파구,3
1659,2020-09-04,영등포구,1
1660,2020-09-04,용산구,2
1661,2020-09-04,은평구,4
1662,2020-09-04,중구,1
1663,2020-09-04,중랑구,3
1665,2020-09-05,강남구,3
1666,2020-09-05,강동구,5
1667,2020-09-05,강북구,2
1668,2020-09-05,강서구,3
1669,2020-09-05,관악구,4
1670,2020-09-05,광진구,2
1671,2020-09-05,금천구,1
1672,2020-09-05,노원구,3
1673,2020-09-05,도봉구,1
1674,2020-09-05,동작구,1
1675,2020-09-05,마포구,2
1676,2020-09-05,서대문구,2
1677,2020-09-05,서초구,1
1678,2020-09-05,성동구,1
1679,2020-09-05,성북구,4
1680,2020-09-05,송파구,6
1681,2020-09-05,양천구,3
1682,2020-09-05,영등포구,3
1683,2020-09-05,은평구,2
1684,2020-09-05,중랑구,5
1686,2020-09-06,강남구,1
1687,2020-09-06,강동구,2
1688,2020-09-06,강북구,1
1689,2020-09-06,강서구,1
1690,2020-09-06,관악구,7
1691,2020-09-06,금천구,2
1692,2020-09-06,노원구,5
1693,2020-09-06,도봉구,1
1694,2020-09-06,동대문구,1
1695,2020-09-06,동작구,5
1696,2020-09-06,서대문구,1
1697,2020-09-06,성북구,2
1698,2020-09-06,송파구,2
1699,2020-09-06,양천구,2
1700,2020-09-06,영등포구,2
1701,2020-09-06,은평구,6
1703,2020-09-07,강남구,2
1704,2020-09-07,강동구,1
1705,2020-09-07,강북구,2
1706,2020-09-07,강서구,5
1707,2020-09-07,관악구,5
1708,2020-09-07,광진구,2
1709,2020-09-07,구로구,3
1710,2020-09-07,금천구,1
1712,2020-09-07,노원구,3
1713,2020-09-07,도봉구,4
1714,2020-09-07,동대문구,1
1715,2020-09-07,동작구,4
1716,2020-09-07,마포구,3
1717,2020-09-07,서대문구,3
1718,2020-09-07,서초구,4
1719,2020-09-07,성동구,2
1720,2020-09-07,성북구,5
1721,2020-09-07,송파구,6
1722,2020-09-07,양천구,1
1723,2020-09-07,영등포구,7
1724,2020-09-07,용산구,1
1725,2020-09-07,은평구,4
1726,2020-09-07,종로구,2
1727,2020-09-07,중랑구,4
1729,2020-09-08,강남구,2
1730,2020-09-08,강동구,2
1731,2020-09-08,강북구,1
1732,2020-09-08,강서구,2
1733,2020-09-08,관악구,7
1734,2020-09-08,광진구,4
1735,2020-09-08,구로구,1
1736,2020-09-08,금천구,1
1737,2020-09-08,노원구,1
1738,2020-09-08,도봉구,1
1739,2020-09-08,동대문구,3
1740,2020-09-08,동작구,3
