date,day,hour,food,count,celsius(C),rain(mm)
2020-05-04,Monday,16,한식,12,24.8,0
2020-05-04,Monday,16,회,3,24.8,0
2020-05-04,Monday,17,도시락,5,24.8,0
2020-05-04,Monday,17,돈까스/일식,22,24.8,0
2020-05-04,Monday,17,분식,55,24.8,0
2020-05-04,Monday,17,아시안/양식,8,24.8,0
2020-05-04,Monday,17,야식,16,24.8,0
2020-05-04,Monday,17,족발/보쌈,31,24.8,0
2020-05-04,Monday,17,중식,10,24.8,0
2020-05-04,Monday,17,찜탕,9,24.8,0
2020-05-04,Monday,17,치킨,109,24.8,0
2020-05-04,Monday,17,카페/디저트,41,24.8,0
2020-05-04,Monday,17,패스트푸드,40,24.8,0
2020-05-04,Monday,17,피자,18,24.8,0
2020-05-04,Monday,17,한식,18,24.8,0
2020-05-04,Monday,17,회,5,24.8,0
2020-05-04,Monday,18,도시락,3,21.5,0
2020-05-04,Monday,18,돈까스/일식,39,21.5,0
2020-05-04,Monday,18,분식,66,21.5,0
2020-05-04,Monday,18,아시안/양식,13,21.5,0
2020-05-04,Monday,18,야식,33,21.5,0
2020-05-04,Monday,18,족발/보쌈,67,21.5,0
2020-05-04,Monday,18,중식,16,21.5,0
2020-05-04,Monday,18,찜탕,20,21.5,0
2020-05-04,Monday,18,치킨,181,21.5,0
2020-05-04,Monday,18,카페/디저트,36,21.5,0
2020-05-04,Monday,18,패스트푸드,48,21.5,0
2020-05-04,Monday,18,피자,27,21.5,0
2020-05-04,Monday,18,한식,47,21.5,0
2020-05-04,Monday,18,회,12,21.5,0
2020-05-04,Monday,19,도시락,2,19.5,0
2020-05-04,Monday,19,돈까스/일식,31,19.5,0
2020-05-04,Monday,19,분식,92,19.5,0
2020-05-04,Monday,19,아시안/양식,20,19.5,0
2020-05-04,Monday,19,야식,43,19.5,0
2020-05-04,Monday,19,족발/보쌈,70,19.5,0
2020-05-04,Monday,19,중식,17,19.5,0
2020-05-04,Monday,19,찜탕,13,19.5,0
2020-05-04,Monday,19,치킨,226,19.5,0
2020-05-04,Monday,19,카페/디저트,58,19.5,0
2020-05-04,Monday,19,패스트푸드,43,19.5,0
2020-05-04,Monday,19,피자,22,19.5,0
2020-05-04,Monday,19,한식,67,19.5,0
2020-05-04,Monday,19,회,10,19.5,0
2020-05-04,Monday,20,도시락,1,17.9,0
2020-05-04,Monday,20,돈까스/일식,19,17.9,0
2020-05-04,Monday,20,분식,62,17.9,0
2020-05-04,Monday,20,아시안/양식,11,17.9,0
2020-05-04,Monday,20,야식,31,17.9,0
2020-05-04,Monday,20,족발/보쌈,27,17.9,0
2020-05-04,Monday,20,중식,14,17.9,0
2020-05-04,Monday,20,찜탕,6,17.9,0
2020-05-04,Monday,20,치킨,207,17.9,0
2020-05-04,Monday,20,카페/디저트,65,17.9,0
2020-05-04,Monday,20,패스트푸드,43,17.9,0
2020-05-04,Monday,20,피자,27,17.9,0
2020-05-04,Monday,20,한식,57,17.9,0
2020-05-04,Monday,20,회,6,17.9,0
2020-05-04,Monday,21,돈까스/일식,12,16.6,0
2020-05-04,Monday,21,분식,41,16.6,0
2020-05-04,Monday,21,아시안/양식,6,16.6,0
2020-05-04,Monday,21,야식,35,16.6,0
2020-05-04,Monday,21,족발/보쌈,35,16.6,0
2020-05-04,Monday,21,중식,3,16.6,0
2020-05-04,Monday,21,찜탕,6,16.6,0
2020-05-04,Monday,21,치킨,134,16.6,0
2020-05-04,Monday,21,카페/디저트,50,16.6,0
2020-05-04,Monday,21,패스트푸드,29,16.6,0
2020-05-04,Monday,21,피자,22,16.6,0
2020-05-04,Monday,21,한식,29,16.6,0
2020-05-04,Monday,21,회,12,16.6,0
2020-05-04,Monday,22,돈까스/일식,5,16,0
2020-05-04,Monday,22,분식,21,16,0
2020-05-04,Monday,22,아시안/양식,5,16,0
2020-05-04,Monday,22,야식,28,16,0
2020-05-04,Monday,22,족발/보쌈,28,16,0
2020-05-04,Monday,22,중식,1,16,0
2020-05-04,Monday,22,찜탕,5,16,0
2020-05-04,Monday,22,치킨,125,16,0
2020-05-04,Monday,22,카페/디저트,19,16,0
2020-05-04,Monday,22,패스트푸드,28,16,0
2020-05-04,Monday,22,피자,22,16,0
2020-05-04,Monday,22,한식,24,16,0
2020-05-04,Monday,22,회,8,16,0
2020-05-04,Monday,23,돈까스/일식,6,15.4,0
2020-05-04,Monday,23,분식,9,15.4,0
2020-05-04,Monday,23,야식,16,15.4,0
2020-05-04,Monday,23,족발/보쌈,17,15.4,0
2020-05-04,Monday,23,중식,3,15.4,0
2020-05-04,Monday,23,찜탕,2,15.4,0
2020-05-04,Monday,23,치킨,99,15.4,0
2020-05-04,Monday,23,카페/디저트,1,15.4,0
2020-05-04,Monday,23,패스트푸드,9,15.4,0
2020-05-04,Monday,23,피자,10,15.4,0
2020-05-04,Monday,23,한식,17,15.4,0
2020-05-04,Monday,23,회,5,15.4,0
2020-05-05,Tuesday,0,돈까스/일식,2,14.8,0
2020-05-05,Tuesday,0,분식,5,14.8,0
2020-05-05,Tuesday,0,야식,9,14.8,0
2020-05-05,Tuesday,0,족발/보쌈,3,14.8,0
2020-05-05,Tuesday,0,중식,1,14.8,0
2020-05-05,Tuesday,0,찜탕,1,14.8,0
2020-05-05,Tuesday,0,치킨,38,14.8,0
2020-05-05,Tuesday,0,패스트푸드,5,14.8,0
2020-05-05,Tuesday,0,피자,4,14.8,0
2020-05-05,Tuesday,0,한식,6,14.8,0
2020-05-05,Tuesday,0,회,5,14.8,0
2020-05-05,Tuesday,1,돈까스/일식,1,14.5,0
2020-05-05,Tuesday,1,분식,1,14.5,0
2020-05-05,Tuesday,1,야식,7,14.5,0
2020-05-05,Tuesday,1,족발/보쌈,3,14.5,0
2020-05-05,Tuesday,1,중식,1,14.5,0
2020-05-05,Tuesday,1,찜탕,1,14.5,0
2020-05-05,Tuesday,1,치킨,22,14.5,0
2020-05-05,Tuesday,1,패스트푸드,2,14.5,0
2020-05-05,Tuesday,1,피자,2,14.5,0
2020-05-05,Tuesday,1,한식,4,14.5,0
2020-05-05,Tuesday,2,분식,1,14.3,0
2020-05-05,Tuesday,2,치킨,3,14.3,0
2020-05-05,Tuesday,2,한식,4,14.3,0
2020-05-05,Tuesday,3,한식,2,13.9,0
2020-05-05,Tuesday,4,패스트푸드,8,13.6,0
2020-05-05,Tuesday,4,한식,1,13.6,0
2020-05-05,Tuesday,5,패스트푸드,2,13.4,0
2020-05-05,Tuesday,5,한식,3,13.4,0
2020-05-05,Tuesday,6,패스트푸드,1,13.6,0
2020-05-05,Tuesday,6,한식,4,13.6,0
2020-05-05,Tuesday,7,패스트푸드,3,15.1,0
2020-05-05,Tuesday,7,한식,1,15.1,0
2020-05-05,Tuesday,8,패스트푸드,7,16.2,0
2020-05-05,Tuesday,8,한식,5,16.2,0
2020-05-05,Tuesday,9,치킨,7,17.5,0
2020-05-05,Tuesday,9,카페/디저트,1,17.5,0
2020-05-05,Tuesday,9,패스트푸드,3,17.5,0
2020-05-05,Tuesday,9,한식,6,17.5,0
2020-05-05,Tuesday,10,도시락,1,18.3,0
2020-05-05,Tuesday,10,돈까스/일식,4,18.3,0
2020-05-05,Tuesday,10,분식,26,18.3,0
2020-05-05,Tuesday,10,아시안/양식,1,18.3,0
2020-05-05,Tuesday,10,족발/보쌈,2,18.3,0
2020-05-05,Tuesday,10,중식,1,18.3,0
2020-05-05,Tuesday,10,찜탕,1,18.3,0
2020-05-05,Tuesday,10,치킨,6,18.3,0
2020-05-05,Tuesday,10,카페/디저트,19,18.3,0
2020-05-05,Tuesday,10,패스트푸드,25,18.3,0
2020-05-05,Tuesday,10,피자,2,18.3,0
2020-05-05,Tuesday,10,한식,13,18.3,0
2020-05-05,Tuesday,11,도시락,2,18.9,0
2020-05-05,Tuesday,11,돈까스/일식,24,18.9,0
2020-05-05,Tuesday,11,분식,63,18.9,0
2020-05-05,Tuesday,11,아시안/양식,11,18.9,0
2020-05-05,Tuesday,11,야식,1,18.9,0
2020-05-05,Tuesday,11,족발/보쌈,11,18.9,0
2020-05-05,Tuesday,11,중식,23,18.9,0
2020-05-05,Tuesday,11,찜탕,19,18.9,0
2020-05-05,Tuesday,11,치킨,13,18.9,0
2020-05-05,Tuesday,11,카페/디저트,38,18.9,0
2020-05-05,Tuesday,11,패스트푸드,43,18.9,0
2020-05-05,Tuesday,11,피자,17,18.9,0
2020-05-05,Tuesday,11,한식,38,18.9,0
2020-05-05,Tuesday,11,회,1,18.9,0
2020-05-05,Tuesday,12,도시락,1,19.1,0
2020-05-05,Tuesday,12,돈까스/일식,41,19.1,0
2020-05-05,Tuesday,12,분식,89,19.1,0
2020-05-05,Tuesday,12,아시안/양식,24,19.1,0
2020-05-05,Tuesday,12,야식,2,19.1,0
2020-05-05,Tuesday,12,족발/보쌈,29,19.1,0
2020-05-05,Tuesday,12,중식,37,19.1,0
2020-05-05,Tuesday,12,찜탕,17,19.1,0
2020-05-05,Tuesday,12,치킨,53,19.1,0
2020-05-05,Tuesday,12,카페/디저트,51,19.1,0
2020-05-05,Tuesday,12,패스트푸드,66,19.1,0
2020-05-05,Tuesday,12,피자,40,19.1,0
2020-05-05,Tuesday,12,한식,59,19.1,0
2020-05-05,Tuesday,12,회,6,19.1,0
2020-05-05,Tuesday,13,도시락,3,19,0
2020-05-05,Tuesday,13,돈까스/일식,34,19,0
2020-05-05,Tuesday,13,분식,77,19,0
2020-05-05,Tuesday,13,아시안/양식,15,19,0
2020-05-05,Tuesday,13,야식,2,19,0
2020-05-05,Tuesday,13,족발/보쌈,15,19,0
2020-05-05,Tuesday,13,중식,21,19,0
2020-05-05,Tuesday,13,찜탕,14,19,0
2020-05-05,Tuesday,13,치킨,87,19,0
2020-05-05,Tuesday,13,카페/디저트,62,19,0
2020-05-05,Tuesday,13,패스트푸드,72,19,0
2020-05-05,Tuesday,13,피자,38,19,0
2020-05-05,Tuesday,13,한식,52,19,0
2020-05-05,Tuesday,13,회,3,19,0
2020-05-05,Tuesday,14,돈까스/일식,29,17.7,0
2020-05-05,Tuesday,14,분식,48,17.7,0
2020-05-05,Tuesday,14,아시안/양식,16,17.7,0
2020-05-05,Tuesday,14,야식,2,17.7,0
2020-05-05,Tuesday,14,족발/보쌈,25,17.7,0
2020-05-05,Tuesday,14,중식,22,17.7,0
2020-05-05,Tuesday,14,찜탕,10,17.7,0
2020-05-05,Tuesday,14,치킨,62,17.7,0
2020-05-05,Tuesday,14,카페/디저트,52,17.7,0
2020-05-05,Tuesday,14,패스트푸드,54,17.7,0
2020-05-05,Tuesday,14,피자,30,17.7,0
2020-05-05,Tuesday,14,한식,43,17.7,0
2020-05-05,Tuesday,14,회,2,17.7,0
2020-05-05,Tuesday,15,돈까스/일식,24,16.8,0
2020-05-05,Tuesday,15,분식,60,16.8,0
2020-05-05,Tuesday,15,아시안/양식,11,16.8,0
2020-05-05,Tuesday,15,야식,6,16.8,0
2020-05-05,Tuesday,15,족발/보쌈,15,16.8,0
2020-05-05,Tuesday,15,중식,15,16.8,0
2020-05-05,Tuesday,15,찜탕,5,16.8,0
2020-05-05,Tuesday,15,치킨,91,16.8,0
2020-05-05,Tuesday,15,카페/디저트,49,16.8,0
2020-05-05,Tuesday,15,패스트푸드,59,16.8,0
2020-05-05,Tuesday,15,피자,29,16.8,0
2020-05-05,Tuesday,15,한식,37,16.8,0
2020-05-05,Tuesday,15,회,6,16.8,0
2020-05-05,Tuesday,16,돈까스/일식,14,17.3,0
2020-05-05,Tuesday,16,분식,59,17.3,0
2020-05-05,Tuesday,16,아시안/양식,9,17.3,0
2020-05-05,Tuesday,16,야식,8,17.3,0
2020-05-05,Tuesday,16,족발/보쌈,38,17.3,0
2020-05-05,Tuesday,16,중식,13,17.3,0
2020-05-05,Tuesday,16,찜탕,10,17.3,0
2020-05-05,Tuesday,16,치킨,116,17.3,0
2020-05-05,Tuesday,16,카페/디저트,64,17.3,0
2020-05-05,Tuesday,16,패스트푸드,42,17.3,0
2020-05-05,Tuesday,16,피자,25,17.3,0
2020-05-05,Tuesday,16,한식,28,17.3,0
2020-05-05,Tuesday,16,회,1,17.3,0
2020-05-05,Tuesday,17,돈까스/일식,27,18,0
2020-05-05,Tuesday,17,분식,68,18,0
2020-05-05,Tuesday,17,아시안/양식,13,18,0
2020-05-05,Tuesday,17,야식,21,18,0
2020-05-05,Tuesday,17,족발/보쌈,59,18,0
2020-05-05,Tuesday,17,중식,21,18,0
2020-05-05,Tuesday,17,찜탕,19,18,0
2020-05-05,Tuesday,17,치킨,161,18,0
2020-05-05,Tuesday,17,카페/디저트,41,18,0
2020-05-05,Tuesday,17,패스트푸드,40,18,0
2020-05-05,Tuesday,17,피자,34,18,0
2020-05-05,Tuesday,17,한식,43,18,0
2020-05-05,Tuesday,17,회,9,18,0
2020-05-05,Tuesday,18,돈까스/일식,39,18.2,0
2020-05-05,Tuesday,18,분식,80,18.2,0
2020-05-05,Tuesday,18,아시안/양식,16,18.2,0
2020-05-05,Tuesday,18,야식,15,18.2,0
2020-05-05,Tuesday,18,족발/보쌈,90,18.2,0
2020-05-05,Tuesday,18,중식,33,18.2,0
2020-05-05,Tuesday,18,찜탕,22,18.2,0
2020-05-05,Tuesday,18,치킨,293,18.2,0
2020-05-05,Tuesday,18,카페/디저트,55,18.2,0
2020-05-05,Tuesday,18,패스트푸드,45,18.2,0
2020-05-05,Tuesday,18,피자,52,18.2,0
2020-05-05,Tuesday,18,한식,62,18.2,0
2020-05-05,Tuesday,18,회,12,18.2,0
2020-05-05,Tuesday,19,돈까스/일식,36,17.7,0
2020-05-05,Tuesday,19,분식,79,17.7,0
2020-05-05,Tuesday,19,아시안/양식,22,17.7,0
2020-05-05,Tuesday,19,야식,34,17.7,0
2020-05-05,Tuesday,19,족발/보쌈,73,17.7,0
2020-05-05,Tuesday,19,중식,27,17.7,0
2020-05-05,Tuesday,19,찜탕,24,17.7,0
2020-05-05,Tuesday,19,치킨,270,17.7,0
2020-05-05,Tuesday,19,카페/디저트,56,17.7,0
2020-05-05,Tuesday,19,패스트푸드,49,17.7,0
2020-05-05,Tuesday,19,피자,51,17.7,0
2020-05-05,Tuesday,19,한식,59,17.7,0
2020-05-05,Tuesday,19,회,12,17.7,0
2020-05-05,Tuesday,20,돈까스/일식,36,16.2,0
2020-05-05,Tuesday,20,분식,51,16.2,0
2020-05-05,Tuesday,20,아시안/양식,11,16.2,0
2020-05-05,Tuesday,20,야식,15,16.2,0
2020-05-05,Tuesday,20,족발/보쌈,42,16.2,0
2020-05-05,Tuesday,20,중식,11,16.2,0
2020-05-05,Tuesday,20,찜탕,11,16.2,0
2020-05-05,Tuesday,20,치킨,185,16.2,0
2020-05-05,Tuesday,20,카페/디저트,60,16.2,0
2020-05-05,Tuesday,20,패스트푸드,41,16.2,0
2020-05-05,Tuesday,20,피자,27,16.2,0
2020-05-05,Tuesday,20,한식,43,16.2,0
2020-05-05,Tuesday,20,회,6,16.2,0
2020-05-05,Tuesday,21,돈까스/일식,19,15.4,0
2020-05-05,Tuesday,21,분식,37,15.4,0
2020-05-05,Tuesday,21,아시안/양식,9,15.4,0
2020-05-05,Tuesday,21,야식,12,15.4,0
2020-05-05,Tuesday,21,족발/보쌈,30,15.4,0
2020-05-05,Tuesday,21,중식,15,15.4,0
2020-05-05,Tuesday,21,찜탕,8,15.4,0
2020-05-05,Tuesday,21,치킨,143,15.4,0
2020-05-05,Tuesday,21,카페/디저트,40,15.4,0
2020-05-05,Tuesday,21,패스트푸드,21,15.4,0
2020-05-05,Tuesday,21,피자,21,15.4,0
2020-05-05,Tuesday,21,한식,37,15.4,0
2020-05-05,Tuesday,21,회,7,15.4,0
2020-05-05,Tuesday,22,돈까스/일식,4,14.9,0
2020-05-05,Tuesday,22,분식,18,14.9,0
2020-05-05,Tuesday,22,아시안/양식,9,14.9,0
2020-05-05,Tuesday,22,야식,10,14.9,0
2020-05-05,Tuesday,22,족발/보쌈,20,14.9,0
2020-05-05,Tuesday,22,중식,1,14.9,0
2020-05-05,Tuesday,22,찜탕,4,14.9,0
2020-05-05,Tuesday,22,치킨,113,14.9,0
2020-05-05,Tuesday,22,카페/디저트,20,14.9,0
2020-05-05,Tuesday,22,패스트푸드,15,14.9,0
2020-05-05,Tuesday,22,피자,14,14.9,0
2020-05-05,Tuesday,22,한식,21,14.9,0
2020-05-05,Tuesday,22,회,5,14.9,0
2020-05-05,Tuesday,23,돈까스/일식,3,14,0
2020-05-05,Tuesday,23,분식,13,14,0
2020-05-05,Tuesday,23,야식,19,14,0
