2020-08-04,은평구,2
2020-08-05,동대문구,1
2020-08-05,서초구,2
2020-08-05,성동구,2
2020-08-05,용산구,2
2020-08-06,도봉구,2
2020-08-06,동작구,1
2020-08-06,마포구,2
2020-08-06,성동구,1
2020-08-06,성북구,1
2020-08-06,용산구,2
2020-08-07,강남구,3
2020-08-07,강서구,1
2020-08-07,도봉구,1
2020-08-07,동작구,1
2020-08-07,마포구,1
2020-08-07,서초구,2
2020-08-07,성동구,1
2020-08-07,성북구,2
2020-08-07,영등포구,1
2020-08-07,용산구,1
2020-08-08,광진구,1
2020-08-08,도봉구,1
2020-08-08,마포구,1
2020-08-08,서대문구,1
2020-08-08,성북구,3
2020-08-08,은평구,1
2020-08-08,종로구,1
2020-08-09,관악구,1
2020-08-09,광진구,1
2020-08-09,구로구,2
2020-08-09,노원구,1
2020-08-09,동대문구,1
2020-08-09,마포구,1
2020-08-09,서대문구,1
2020-08-09,송파구,1
2020-08-09,용산구,1
2020-08-09,은평구,1
2020-08-09,중구,1
2020-08-10,동작구,1
2020-08-10,서초구,1
2020-08-10,양천구,2
2020-08-10,영등포구,1
2020-08-11,강남구,1
2020-08-11,강북구,1
2020-08-11,관악구,1
2020-08-11,도봉구,1
2020-08-11,동작구,2
2020-08-11,서초구,1
2020-08-11,성동구,1
2020-08-11,영등포구,1
2020-08-11,은평구,3
2020-08-12,강서구,3
2020-08-12,관악구,1
2020-08-12,광진구,2
2020-08-12,노원구,1
2020-08-12,서초구,2
2020-08-12,성동구,1
2020-08-12,성북구,2
2020-08-12,양천구,2
2020-08-12,용산구,1
2020-08-12,은평구,4
2020-08-12,종로구,1
2020-08-12,중구,2
2020-08-13,강북구,1
2020-08-13,강서구,2
2020-08-13,관악구,1
2020-08-13,광진구,7
2020-08-13,도봉구,1
2020-08-13,동대문구,2
2020-08-13,동작구,2
2020-08-13,서대문구,1
2020-08-13,서초구,4
2020-08-13,성북구,8
